#{"t_start": 1760788861.0654204, "env_id": "None"}
r,l,t
17.474917,21,15089.768702
17.56008,15,15090.03782
13.331903,12,15090.251679
13.764142,10,15090.454878
14.662394,17,15090.694981
15.147549,12,15090.938621
14.414404,10,15091.150495
23.060536,61,15092.272788
15.693486,27,15092.755438
14.210927,10,15092.983153
14.98365,16,15093.275322
15.374255,14,15093.525249
15.499586,13,15093.763501
15.506824,30,15094.424537
21.371227,51,15095.423188
13.824728,11,15095.652328
13.653048,10,15095.856122
14.461692,9,15096.044407
22.405698,65,15097.386184
15.539991,23,15097.810743
19.129641,48,15098.832248
14.125992,23,15099.277184
13.678556,27,15099.865643
13.582755,8,15100.042413
13.436318,19,15100.292814
13.648377,11,15100.471596
14.178485,12,15100.748896
14.323124,11,15100.989964
15.675483,18,15101.267211
17.999681,37,15101.913508
16.225262,23,15102.360608
16.199612,33,15102.839402
18.554399,46,15103.628724
14.545678,18,15103.908949
18.312367,46,15104.72114
20.773228,46,15105.634369
16.366035,34,15106.235558
15.505408,22,15106.701363
13.615872,10,15106.932487
13.364025,9,15107.086916
14.395472,13,15107.342408
18.646425,24,15107.876659
14.226855,11,15108.108007
14.353213,13,15108.300289
16.856429,33,15108.779306
14.863389,18,15109.015131
19.77291,27,15109.485489
15.672478,30,15109.77459
14.44382,17,15110.018781
14.390378,13,15110.2998
19.499583,40,15111.167872
13.652049,14,15111.369677
13.795308,14,15111.612859
14.489389,12,15111.827131
16.522858,25,15112.342152
14.591909,11,15112.575162
14.647665,11,15112.807249
14.152261,11,15113.024352
15.424562,21,15113.410141
13.555466,10,15113.616294
16.56139,38,15114.36991
16.290657,25,15114.90322
16.252318,20,15115.354248
13.206912,13,15115.571956
20.173878,55,15116.558896
16.383914,25,15117.009433
15.566523,24,15117.527247
25.235878,62,15118.690683
16.214646,24,15119.161798
13.457816,10,15119.389439
13.077457,12,15119.60239
13.103327,13,15119.865051
15.585096,25,15120.320321
13.716541,14,15120.562948
13.888386,11,15120.792914
13.355418,18,15121.077041
14.508827,18,15121.374059
14.019927,14,15121.533986
13.800429,13,15121.716561
15.206751,15,15121.932459
14.439219,14,15122.222443
14.187816,9,15122.408024
13.834127,10,15122.655727
14.377916,10,15122.881804
14.565395,10,15123.109063
20.115405,67,15124.473087
13.63355,10,15124.719535
14.412007,14,15124.990486
13.948195,10,15125.196099
13.542311,15,15125.522411
17.314545,29,15126.07275
18.442783,45,15126.836522
16.31743,28,15127.405204
14.94615,21,15127.819816
16.720177,38,15128.386384
13.809917,11,15128.605055
13.926641,11,15128.817194
16.419739,32,15129.321505
14.296812,28,15129.671722
16.066453,40,15130.473586
14.10552,27,15130.977538
17.515178,36,15131.685927
16.334318,21,15131.938178
13.935723,11,15132.127284
15.023439,26,15132.564345
14.376814,10,15132.769737
14.409874,15,15133.058372
17.94263,47,15133.909644
12.331905,13,15134.131298
15.180715,18,15134.554914
13.954076,12,15134.749197
15.455373,25,15135.26525
13.425096,14,15135.510993
10.583363,16,15135.782195
19.571048,30,15136.213644
22.019981,51,15137.087446
14.410236,17,15137.40881
13.816048,10,15137.639806
12.739868,11,15137.891726
14.714978,17,15138.247646
26.886162,101,15139.955516
14.875095,11,15140.162444
14.746591,15,15140.496026
12.486123,17,15140.791602
22.242849,60,15142.080083
20.184964,44,15142.897136
13.487451,11,15143.148082
17.724956,23,15143.616171
14.787565,32,15144.225026
14.396105,16,15144.47923
13.844135,9,15144.644081
16.538345,25,15145.161874
15.575537,28,15145.691542
19.009468,47,15146.48576
22.889208,67,15147.541209
15.857614,16,15147.801869
16.41417,28,15148.383211
16.438781,38,15149.183139
15.907949,28,15149.763401
15.11897,28,15150.240788
15.09987,17,15150.499721
17.194269,26,15151.04434
17.136846,33,15151.677303
18.235229,45,15152.359889
13.60446,8,15152.539989
18.662517,41,15153.28768
18.599153,57,15154.077083
16.976308,27,15154.57304
13.311965,20,15154.993422
16.010792,8,15155.156277
12.107281,13,15155.436874
20.314417,36,15156.167383
16.001123,24,15156.660769
13.163306,15,15156.949831
12.701628,14,15157.212186
15.593495,11,15157.400118
14.245329,10,15157.645322
15.58527,30,15158.159456
14.296544,13,15158.3391
14.118664,11,15158.507414
16.284923,25,15159.044322
14.232227,10,15159.27218
14.813662,14,15159.47561
15.194048,15,15159.70525
14.075641,12,15159.944256
13.616911,9,15160.14762
13.807483,12,15160.344228
13.008575,17,15160.642155
13.396448,13,15160.921136
15.504721,25,15161.411429
14.832175,41,15162.255897
13.294277,10,15162.483062
16.149258,30,15163.179096
14.906967,12,15163.356393
13.649554,10,15163.560953
14.971286,18,15163.838925
17.138814,55,15164.744271
15.437575,23,15165.10556
22.399349,67,15166.412564
25.510668,97,15168.357104
20.001273,56,15169.583993
13.416073,13,15169.862836
14.789274,13,15170.143554
13.569185,9,15170.367505
19.311117,52,15171.367604
13.5564,13,15171.649702
14.077439,12,15171.924854
15.03653,19,15172.18776
11.907033,18,15172.489043
21.130549,69,15173.797523
17.767197,49,15174.373688
15.742227,31,15174.974573
20.936937,48,15175.92171
13.990695,12,15176.197033
16.992623,37,15176.968173
20.934789,53,15178.028165
15.991701,38,15178.703369
16.77447,27,15179.170064
18.26756,40,15180.063408
16.002565,30,15180.625885
14.229207,11,15180.875601
14.640384,22,15181.150545
18.527255,36,15181.960025
14.827898,16,15182.25158
15.844364,23,15182.796778
12.55978,10,15183.001544
18.375993,42,15183.909806
15.289615,11,15184.163108
16.192374,16,15184.436676
15.798212,20,15184.812803
14.606353,12,15185.016258
15.736285,17,15185.296363
15.68525,16,15185.518477
17.198372,44,15186.204701
14.094569,12,15186.400086
13.768699,10,15186.625292
13.686656,13,15186.8649
14.456266,16,15187.0758
13.983623,14,15187.35792
14.661398,17,15187.658466
14.370352,13,15187.92338
15.639313,22,15188.424545
13.008485,17,15188.69833
13.895077,14,15188.963633
-7.764659,23,15189.470141
13.982007,15,15189.758268
14.164012,11,15190.011295
13.590827,11,15190.243047
13.418461,10,15190.488774
13.77572,11,15190.680768
16.010883,29,15191.170786
19.950476,36,15191.759801
16.056785,19,15191.985301
13.986813,11,15192.201711
16.69089,23,15192.685446
14.640471,14,15192.865015
20.128781,34,15193.460269
13.58462,8,15193.639467
21.276332,61,15194.787457
15.25418,31,15195.391616
17.627848,20,15195.600668
15.392381,35,15196.320941
13.88016,21,15196.573571
15.03753,25,15197.110689
13.725574,14,15197.378001
15.560351,27,15197.880898
18.416414,35,15198.564443
13.83583,11,15198.775841
12.772218,14,15198.980453
17.726744,34,15199.513433
13.653706,10,15199.742054
16.709773,31,15200.314107
22.636653,90,15202.137173
20.303107,58,15203.197903
13.336975,15,15203.46749
16.46247,26,15203.984738
15.828847,25,15204.468854
22.822938,64,15205.634002
16.894418,19,15206.060602
14.284745,11,15206.291218
19.817447,47,15207.249052
13.664389,14,15207.477628
14.065616,9,15207.680782
13.518825,9,15207.866533
12.022971,10,15208.093046
20.418969,58,15209.003048
15.148391,17,15209.389573
15.704947,25,15209.821187
14.521472,18,15210.080094
13.284361,11,15210.3131
17.101624,27,15210.792614
14.275067,16,15211.065256
13.455838,16,15211.376656
15.53389,22,15211.820638
19.509279,40,15212.576077
15.880269,22,15212.996844
15.858097,23,15213.379896
14.387281,15,15213.646615
14.014558,10,15213.851096
17.047018,30,15214.406508
19.823884,44,15215.304869
13.981278,32,15215.848485
23.034284,81,15216.984919
13.742824,14,15217.208771
20.557331,50,15218.158789
15.416355,21,15218.576996
13.930136,10,15218.783705
14.109506,16,15219.115417
16.239943,35,15219.839752
18.413047,43,15220.561854
14.371137,19,15220.88735
14.379203,14,15221.172326
13.609522,13,15221.390514
17.251151,37,15221.976273
14.926121,16,15222.20421
15.632574,21,15222.663803
14.227314,13,15222.863313
15.529578,12,15223.102069
16.92641,37,15223.811086
13.469961,10,15223.994688
15.502729,21,15224.46968
15.88659,25,15224.927991
17.072121,17,15225.165991
19.018044,36,15225.790763
15.774884,25,15226.287338
12.604724,14,15226.591326
14.473377,13,15226.850339
14.875732,15,15227.161697
15.830632,24,15227.635551
14.662605,19,15227.961417
24.444456,79,15229.496169
23.689774,73,15230.783229
15.557899,26,15231.216798
13.946156,14,15231.458385
13.244001,11,15231.686445
14.602448,16,15231.998252
15.74621,48,15232.743585
13.538302,17,15232.967831
17.407641,41,15233.66799
15.335449,16,15233.905975
17.088434,32,15234.435236
15.473862,33,15235.069432
15.567004,17,15235.425126
16.632719,32,15236.071751
14.144476,11,15236.324039
14.356521,9,15236.547246
15.513528,20,15236.816581
16.708246,44,15237.454277
15.193308,18,15237.836861
15.568718,18,15238.076745
16.557495,28,15238.610067
16.430576,26,15239.148981
22.257539,83,15240.661575
14.85289,16,15240.849474
14.412469,15,15241.140192
13.104142,13,15241.399832
13.358542,7,15241.574422
18.855659,55,15242.375847
18.783255,14,15242.576711
15.648431,34,15243.247761
21.607371,54,15244.358833
14.896554,11,15244.548038
15.01677,17,15244.862943
15.249265,21,15245.266188
14.72459,17,15245.540164
16.470428,24,15246.00927
15.729937,23,15246.492577
18.775709,30,15246.969435
16.394797,34,15247.490031
18.712698,33,15248.18062
11.539569,20,15248.577215
11.777931,17,15248.877885
14.459245,12,15249.134403
17.065358,48,15250.095237
15.500002,19,15250.522578
15.26985,22,15250.944555
18.22417,46,15251.691919
16.079454,28,15252.224504
17.163889,35,15253.006241
14.684615,12,15253.26207
13.742638,18,15253.604544
16.355771,29,15254.198142
13.422489,21,15254.508801
14.143122,11,15254.72131
14.267712,16,15254.940946
13.957343,9,15255.144524
13.072928,14,15255.451764
16.054129,22,15255.848664
14.722565,14,15256.139888
16.475968,22,15256.574262
14.929154,15,15256.784596
16.868958,31,15257.386703
15.950408,22,15257.828474
14.192689,26,15258.346699
15.39053,21,15258.804707
15.261043,32,15259.329623
14.725304,14,15259.591469
19.179812,39,15260.198302
15.271765,25,15260.690429
14.070036,11,15260.942629
14.836518,10,15261.147603
13.828713,11,15261.396907
14.419049,14,15261.646667
16.532347,34,15262.286253
20.097874,39,15263.047928
13.507046,11,15263.257051
-10.647645,16,15263.507421
13.699429,12,15263.762164
13.237257,10,15263.987167
14.067875,9,15264.168093
14.993573,25,15264.479744
14.048465,15,15264.728344
15.271497,22,15265.151335
16.476689,33,15265.740844
15.275343,21,15266.137261
17.570289,26,15266.551657
16.211497,23,15266.827273
13.559331,9,15267.04926
19.523014,32,15267.490866
14.990961,20,15267.909083
14.506581,11,15268.161184
15.686727,27,15268.749116
16.075951,19,15269.048838
17.271391,11,15269.240764
13.94986,16,15269.51571
20.681092,62,15270.662749
17.291553,34,15271.174329
17.442278,49,15272.18236
27.997023,107,15274.232417
13.347914,15,15274.480307
15.628644,8,15274.657592
15.385373,32,15275.120131
14.527065,19,15275.388353
14.391501,15,15275.643018
13.989945,19,15275.916872
14.352722,11,15276.106251
16.600523,28,15276.671593
27.889999,98,15278.589595
17.374472,34,15279.29046
13.591108,13,15279.579648
14.744856,15,15279.792939
14.478227,24,15280.067118
13.10055,11,15280.262612
18.612509,54,15281.123838
14.25597,17,15281.379339
14.218552,15,15281.677281
22.578035,78,15283.162272
15.400769,15,15283.391128
13.931932,13,15283.652717
15.003183,12,15283.86735
14.597317,12,15284.14479
22.79003,61,15285.349105
15.977782,20,15285.599315
15.767564,24,15286.071641
15.897978,33,15286.678916
15.678588,25,15287.043282
16.162352,22,15287.290844
14.191432,12,15287.508399
14.560209,12,15287.743234
13.960008,11,15288.011597
18.063801,17,15288.22402
19.361297,46,15289.153644
18.460796,40,15289.953937
16.094438,29,15290.5079
14.269101,11,15290.739144
14.042721,12,15290.952927
17.699373,56,15292.198739
15.429889,21,15292.616108
15.454474,21,15293.113504
15.988935,25,15293.56977
23.812241,72,15295.005689
13.733642,14,15295.297644
15.292311,11,15295.548923
15.551164,25,15296.000447
14.821507,19,15296.387298
14.474419,14,15296.627655
18.437129,42,15297.547461
14.000734,9,15297.747596
13.976968,16,15298.016971
12.737615,20,15298.315943
13.704656,18,15298.555811
14.451239,32,15299.101417
16.520572,26,15299.539545
14.53985,8,15299.736425
13.995665,15,15299.962983
15.483308,20,15300.392827
14.170714,63,15301.593714
14.064952,14,15301.860899
14.119066,13,15302.099853
12.749814,12,15302.354287
15.512264,20,15302.784053
15.027876,31,15303.19074
15.227695,26,15303.708281
15.416192,29,15304.220806
18.793707,63,15305.556687
18.898327,42,15306.203215
23.418778,87,15307.858304
14.031921,10,15308.064315
16.726396,24,15308.578775
14.67347,16,15308.892534
14.540602,16,15309.22544
26.120252,114,15311.342967
13.881112,11,15311.575761
16.957193,32,15312.165254
21.750954,56,15312.996317
15.490827,24,15313.427598
15.804571,21,15313.860681
26.572069,96,15315.721837
13.707342,11,15315.974824
13.475902,10,15316.139101
13.806258,13,15316.376854
16.126867,25,15316.874226
14.291702,30,15317.415206
13.611802,15,15317.683951
13.902255,10,15317.891471
14.561299,13,15318.152538
18.11758,37,15318.802402
14.3062,41,15319.543978
20.87399,55,15320.335815
16.103359,23,15320.809385
15.975445,11,15320.98731
12.308509,15,15321.276834
13.724129,9,15321.459431
11.953754,13,15321.741597
14.381895,21,15322.07899
19.830278,47,15323.016361
15.035315,18,15323.280629
13.825255,13,15323.479616
15.169948,17,15323.882722
17.332067,28,15324.392765
21.482813,40,15325.128587
16.296356,31,15325.81517
15.942093,15,15326.000213
18.193059,40,15326.815743
16.106603,25,15327.264607
15.452402,20,15327.69915
13.886557,12,15327.913241
12.882025,12,15328.189264
11.210766,16,15328.484468
17.574118,41,15329.146417
18.137351,37,15329.879887
14.304458,22,15330.301982
13.545583,11,15330.512495
14.423866,25,15331.016194
15.279887,11,15331.239183
31.587609,123,15333.250003
14.423607,21,15333.644464
14.766533,15,15333.97161
15.330965,25,15334.440543
15.87802,24,15334.970472
14.063063,18,15335.270096
16.706054,17,15335.504642
13.718657,11,15335.712111
13.820159,12,15335.929271
17.889103,28,15336.393428
14.667697,15,15336.671695
14.167951,8,15336.850564
22.169146,46,15337.761638
16.75724,29,15338.419212
15.913477,23,15338.856234
13.550175,10,15339.063143
12.199989,18,15339.469215
16.702619,27,15339.967499
16.933558,23,15340.450263
18.204525,20,15340.883356
17.688705,37,15341.570822
14.918472,13,15341.808444
16.103158,27,15342.332227
14.041416,14,15342.634668
13.839645,12,15342.872706
18.574216,30,15343.451084
17.534387,35,15344.113872
14.608596,21,15344.556992
13.960351,15,15344.784536
15.423201,18,15345.00085
14.461519,15,15345.227466
15.564881,19,15345.635579
14.91054,22,15346.035894
17.682888,41,15346.884918
14.047164,16,15347.113824
20.248535,49,15348.012735
13.679103,16,15348.241862
12.179978,11,15348.490981
15.102619,13,15348.770704
13.897393,14,15348.971674
15.961792,20,15349.200194
17.734847,30,15349.670972
12.974442,15,15349.910182
20.509062,41,15350.674621
13.601739,9,15350.855004
13.366883,17,15351.083967
15.073708,22,15351.42174
18.962606,42,15352.154668
19.069288,45,15353.073602
14.406548,12,15353.289149
14.225427,15,15353.577925
19.116413,52,15354.51878
14.625645,18,15354.923476
13.487647,11,15355.152697
15.296456,23,15355.656821
14.086595,14,15355.92045
16.60014,23,15356.169104
13.392405,10,15356.374431
12.113568,14,15356.638759
19.834629,47,15357.445417
15.951766,29,15357.997412
17.787056,32,15358.441195
16.58069,38,15358.990525
13.489091,11,15359.203805
13.746251,12,15359.424
13.221892,19,15359.7327
16.411419,30,15360.272636
13.945667,12,15360.551394
16.47647,25,15361.045063
22.478578,58,15362.149986
13.996025,12,15362.424776
15.75038,23,15362.870806
15.383902,15,15363.058264
13.472951,14,15363.288163
16.583509,39,15363.946388
14.12792,18,15364.190947
13.192298,12,15364.465539
13.489389,11,15364.695535
13.961976,11,15364.945303
17.287257,19,15365.355476
14.289494,23,15365.880209
16.494631,27,15366.361073
14.979232,20,15366.75243
16.79116,27,15367.296217
17.220272,27,15367.77682
14.331158,38,15368.389961
17.571434,32,15369.060558
14.636294,27,15369.49507
15.058127,9,15369.697055
13.448827,12,15369.911301
14.39304,15,15370.199749
17.822198,38,15370.939909
14.615817,13,15371.240126
14.81246,16,15371.51264
12.681623,9,15371.713787
15.307414,26,15372.083767
13.791871,13,15372.301678
14.668859,21,15372.675707
16.663746,27,15373.201731
16.436922,33,15373.951486
19.568947,52,15375.108551
14.79984,18,15375.325788
14.173221,11,15375.515353
14.136778,12,15375.76931
15.051022,22,15376.116481
14.644039,18,15376.345249
13.688265,10,15376.550464
13.864429,12,15376.785599
17.671184,41,15377.577064
13.642071,15,15377.762484
13.674732,11,15378.013051
13.015705,12,15378.266416
14.394787,13,15378.547879
15.916835,26,15379.068316
17.939308,42,15379.780235
21.432581,54,15380.772399
15.77549,23,15381.280768
15.717531,23,15381.78847
18.766564,36,15382.475136
19.759635,39,15383.171633
14.01211,15,15383.436953
14.081023,14,15383.680358
17.191816,33,15384.367621
15.7057,10,15384.554684
15.861253,26,15385.075875
17.68712,39,15385.809726
17.027633,33,15386.582394
14.363782,15,15386.807925
18.947211,54,15387.705751
13.946369,14,15387.94912
14.446221,20,15388.221237
14.284077,13,15388.464099
14.903896,19,15388.709874
14.589061,13,15389.030944
16.623142,23,15389.435701
14.125614,15,15389.724935
15.665582,19,15389.979457
16.407936,26,15390.476584
14.787686,15,15390.744443
15.615964,28,15391.232892
16.430266,22,15391.656446
17.721611,40,15392.361908
16.505895,26,15392.79954
13.719723,12,15393.03428
16.002261,57,15394.112203
13.677243,24,15394.559278
14.446698,12,15394.796991
18.634491,21,15395.212321
14.626801,19,15395.414669
15.612652,37,15396.141194
15.793203,31,15396.685071
17.078724,33,15397.378878
15.521962,21,15397.7958
15.5018,18,15398.219491
14.958838,18,15398.604701
13.118782,11,15398.83376
15.065105,24,15399.304394
16.469359,29,15399.87329
15.409285,17,15400.256137
21.157975,49,15401.301917
14.164217,25,15401.763322
14.858766,24,15402.202127
17.573144,47,15402.855914
16.489356,26,15403.296022
13.159362,16,15403.547363
13.942262,16,15403.800983
-12.105552,17,15404.100813
15.471388,26,15404.48408
12.996574,12,15404.70123
13.876545,9,15404.882914
12.461531,11,15405.133814
13.555916,9,15405.335528
13.428822,9,15405.519514
18.550327,37,15406.256012
14.234635,14,15406.500902
13.531413,10,15406.706925
13.762112,12,15406.922985
14.080543,11,15407.174394
17.125184,52,15408.038767
14.407247,11,15408.24071
16.975273,32,15408.703314
19.9947,29,15409.273648
17.114934,36,15410.02831
13.665998,17,15410.365423
17.037794,20,15410.757828
15.680611,19,15411.001641
14.14906,13,15411.218069
13.59903,13,15411.46217
21.609539,63,15412.665336
17.306293,33,15413.151269
14.352708,12,15413.385489
15.408433,19,15413.591116
16.489764,30,15414.147354
15.393137,23,15414.610855
17.817746,42,15415.523557
19.282241,48,15416.302316
19.074623,39,15416.961548
13.983087,13,15417.160811
15.150351,23,15417.648109
16.513758,33,15418.220389
16.806046,32,15418.72681
-3.15579,56,15419.824839
14.606869,17,15420.09369
13.388869,10,15420.300554
13.982737,16,15420.553876
13.352779,15,15420.781507
15.433509,15,15421.030986
16.153435,14,15421.257169
17.906377,50,15422.239306
13.951873,14,15422.50522
16.927565,31,15423.130718
18.247201,25,15423.524812
13.703566,11,15423.734005
13.371315,25,15424.126576
14.951438,21,15424.583408
21.877049,66,15425.92689
18.192675,40,15426.815609
13.811919,12,15427.069604
16.66579,24,15427.561722
11.391365,11,15427.814858
15.873646,23,15428.306575
18.107318,44,15429.235969
14.058878,8,15429.434307
13.85714,12,15429.631974
16.573412,24,15430.125856
17.177294,39,15430.887697
13.525521,9,15431.072704
13.481417,7,15431.245794
14.667871,22,15431.711567
15.192901,30,15432.248222
13.82639,9,15432.470854
16.769652,24,15432.900582
16.477356,25,15433.370902
15.713157,31,15433.909304
14.743261,29,15434.420932
18.260663,49,15435.356654
14.185132,12,15435.55123
15.70728,15,15435.731036
15.29295,18,15435.985859
13.665225,13,15436.167344
16.086036,17,15436.408302
24.077548,88,15437.95063
14.489514,15,15438.195333
14.522073,19,15438.585144
16.956927,32,15439.231515
24.926373,75,15440.776461
12.577559,15,15441.044505
14.201679,13,15441.323207
14.109778,10,15441.554179
12.998136,11,15441.803102
12.58838,19,15442.10693
14.162737,15,15442.316366
12.495696,12,15442.600668
17.30544,32,15443.171746
19.888346,27,15443.654563
14.193625,13,15443.941418
15.265509,16,15444.152716
14.270675,13,15444.453802
13.31713,9,15444.635918
13.810045,24,15445.104268
15.899785,28,15445.582219
14.850991,16,15445.785627
14.444653,10,15445.993795
19.291494,53,15446.948016
-10.698629,13,15447.253982
14.585905,13,15447.452325
13.835044,10,15447.698778
21.304946,73,15449.103415
13.610895,8,15449.279828
15.760314,27,15449.820489
15.241369,18,15450.097536
14.700141,18,15450.375506
13.32859,19,15450.703351
13.832269,9,15450.924413
14.977218,11,15451.154243
16.77775,30,15451.691667
14.290582,17,15451.975436
13.036501,16,15452.187048
21.695003,82,15453.66182
15.28575,31,15454.163568
17.375152,32,15454.695506
13.607786,9,15454.880875
14.155066,16,15455.155545
15.590727,22,15455.498378
16.28762,11,15455.750351
-10.33659,11,15456.000977
16.461157,36,15456.625288
14.675109,12,15456.824763
19.927967,54,15457.894008
15.048418,9,15458.07526
13.513854,11,15458.283478
19.177344,40,15459.177641
15.12383,10,15459.408718
16.534435,32,15459.828017
16.272639,12,15460.009648
23.51042,55,15461.102103
15.938721,16,15461.35202
15.384459,13,15461.570102
13.372753,21,15461.863374
13.923915,10,15462.108877
13.297723,9,15462.288511
15.722631,34,15462.900582
14.494605,12,15463.113063
14.568376,15,15463.427129
14.071883,17,15463.682822
16.548591,34,15464.397238
18.060236,33,15465.108973
15.393997,13,15465.359002
17.424475,31,15466.021537
11.354005,21,15466.367588
20.901175,45,15467.159891
15.035536,22,15467.577342
14.014336,16,15467.808885
14.827527,34,15468.296539
-2.660572,44,15469.094096
16.178375,24,15469.523989
13.704252,14,15469.789541
14.638345,23,15470.27789
19.243025,187,15473.798533
14.244667,14,15474.000839
14.326553,15,15474.261947
17.302543,31,15474.759
23.307155,55,15475.833091
13.893604,12,15476.089005
16.564589,23,15476.617734
16.379735,26,15477.010597
15.950531,16,15477.229539
13.565643,13,15477.471436
15.664909,27,15478.03568
13.497481,14,15478.280241
16.868262,35,15478.928225
14.731285,15,15479.157198
16.342848,16,15479.386864
17.650659,46,15480.356195
-4.866944,33,15480.899931
11.987498,16,15481.215161
15.682743,21,15481.669459
12.179454,12,15481.945513
15.406567,22,15482.402722
15.689844,23,15482.912212
16.155553,24,15483.359117
14.253237,13,15483.659117
13.758113,10,15483.864332
13.087871,13,15484.124206
19.670217,53,15485.062817
15.282857,25,15485.556903
16.490011,34,15486.023367
25.160082,80,15487.340739
13.43041,8,15487.538275
13.514674,16,15487.869022
17.962714,33,15488.542638
13.328547,9,15488.744279
14.99723,21,15489.036708
23.274696,55,15490.141544
14.496617,14,15490.361146
13.600937,18,15490.601038
18.522494,45,15491.266944
14.19918,18,15491.601444
16.376012,28,15492.073389
13.83439,15,15492.300998
13.234989,12,15492.537668
14.003807,12,15492.795351
14.134626,10,15492.981586
14.859908,13,15493.283473
13.014481,12,15493.519601
17.019391,30,15494.036901
14.265806,12,15494.271758
24.219406,71,15495.625744
13.273234,17,15495.921427
13.687949,13,15496.140762
15.131928,16,15496.352064
15.203266,23,15496.796029
15.078228,18,15497.198784
14.318865,9,15497.400831
16.991502,10,15497.588429
13.230083,7,15497.761096
13.576348,16,15498.011224
13.986421,15,15498.299112
16.490367,21,15498.671839
14.63837,25,15498.960302
13.636967,10,15499.16517
15.347813,10,15499.353127
17.177186,16,15499.584293
15.472887,15,15499.880985
13.122423,7,15500.038833
15.310831,22,15500.316072
12.942493,14,15500.582101
14.577487,18,15500.844262
15.61215,25,15501.298663
14.478813,12,15501.553632
16.473997,29,15502.043605
16.717793,28,15502.559516
15.708136,31,15503.063007
13.631417,9,15503.245248
13.273206,11,15503.436449
13.920078,11,15503.666945
22.283129,52,15504.661392
15.442146,32,15505.150028
11.744746,13,15505.420052
14.867107,20,15505.687363
16.254935,23,15506.17166
13.925914,14,15506.387249
14.27533,11,15506.580943
13.213113,19,15506.865009
19.084595,48,15507.764156
13.813475,17,15508.021511
14.38894,25,15508.432127
16.352447,22,15508.933967
19.804495,50,15509.829294
18.092375,35,15510.488885
14.180566,50,15511.352429
13.852677,18,15511.60972
13.64183,19,15511.850754
16.517506,29,15512.403635
20.61059,52,15513.46644
16.320422,21,15513.883889
16.013541,25,15514.368541
18.274247,42,15514.883723
14.02869,13,15515.145374
16.748566,23,15515.652014
17.174719,33,15516.311272
19.496798,71,15517.623159
14.082985,8,15517.799785
20.765967,38,15518.5928
18.876513,37,15519.133708
19.328871,34,15519.765171
16.92999,23,15520.231922
13.591646,11,15520.441721
14.277045,12,15520.656963
15.599544,25,15521.150075
21.344053,54,15522.203825
15.566923,29,15522.704154
17.292994,33,15523.393687
13.645515,17,15523.670782
13.435747,12,15523.886146
21.876961,55,15524.875716
14.974841,17,15525.158305
14.386071,18,15525.518766
15.767849,22,15525.960263
17.793146,30,15526.473719
14.917263,14,15526.776881
17.084738,32,15527.320258
12.726083,14,15527.590533
16.002345,14,15527.799001
14.446707,27,15528.302553
14.831319,16,15528.575672
20.596641,56,15529.54493
20.814592,63,15530.709581
16.083328,32,15531.202303
18.809367,46,15532.178263
19.59653,51,15533.120963
13.459572,11,15533.290298
16.704998,22,15533.734232
24.825646,78,15535.425147
10.889663,20,15535.752196
16.415614,11,15535.939463
16.302552,25,15536.474166
16.092264,26,15536.949525
15.211875,13,15537.146936
18.31418,32,15537.831657
17.400651,33,15538.525985
16.182683,28,15538.996554
13.716704,19,15539.22848
17.611292,34,15539.769284
14.865041,12,15540.009881
20.720246,54,15541.113656
18.141239,33,15541.748504
15.589245,20,15542.147407
16.211435,26,15542.606336
19.013065,48,15543.349071
13.306727,9,15543.530983
16.734588,17,15543.91316
17.64014,42,15544.705207
18.670005,41,15545.437117
14.002373,12,15545.679893
14.646668,13,15545.901023
13.248073,15,15546.169825
16.418578,20,15546.620131
19.959085,40,15547.50832
14.036444,9,15547.712047
14.407394,14,15548.006133
14.187259,14,15548.271131
15.542602,24,15548.662027
16.012359,35,15549.177333
14.608898,19,15549.422245
14.100483,13,15549.659911
14.280987,12,15549.896929
15.484059,20,15550.332583
14.131001,13,15550.574579
13.227551,11,15550.764103
14.38824,13,15550.982691
15.091273,10,15551.209607
17.213998,32,15551.816207
14.426127,17,15552.071884
13.878126,17,15552.285692
14.531671,13,15552.527869
13.924626,13,15552.79139
16.577414,29,15553.442711
15.708494,16,15553.736596
13.552043,7,15553.892124
14.323081,11,15554.163618
14.548404,16,15554.436277
13.934897,13,15554.715406
17.557665,22,15555.135113
18.951287,44,15556.079853
14.212732,21,15556.452619
21.160463,48,15557.293662
18.491307,49,15558.147168
12.830479,14,15558.470283
21.096627,55,15559.438997
20.136914,35,15560.087111
15.340866,11,15560.319841
13.990826,14,15560.608366
14.599455,18,15560.848252
14.669237,11,15561.079511
14.079471,13,15561.275998
14.639025,23,15561.720786
14.25783,16,15561.971092
12.920204,18,15562.281857
15.764154,12,15562.500131
14.817606,11,15562.708228
14.569892,13,15562.909676
16.807949,32,15563.57922
13.445149,12,15563.835481
13.052481,15,15564.084049
17.398319,28,15564.597373
14.83923,22,15565.072751
17.827947,35,15565.715351
13.917377,9,15565.895553
13.991239,12,15566.150352
15.117816,11,15566.367524
12.512342,16,15566.698447
14.041687,12,15566.907402
13.84225,9,15567.112626
18.123451,43,15567.787509
14.279359,17,15568.06555
14.288235,13,15568.305402
14.476457,20,15568.657452
13.447908,9,15568.849916
16.907975,38,15569.411519
19.2521,41,15570.141691
16.405259,27,15570.587272
15.451034,16,15570.886498
15.555114,23,15571.384768
13.481739,16,15571.63364
12.617443,15,15571.945832
16.206654,15,15572.253021
14.32927,10,15572.460962
