#{"t_start": 1760612182.2635891, "env_id": "None"}
r,l,t
11.432669,19,10084.699733
11.855007,12,10085.01841
12.200511,10,10085.302721
12.409089,8,10085.759753
11.867684,14,10086.081335
12.184381,10,10086.345721
11.918567,12,10086.659515
-12.14382,5,10086.862797
11.987521,13,10087.203446
12.034689,13,10087.539259
11.797301,16,10087.953111
12.588308,10,10088.218591
12.210655,9,10088.459877
12.447058,9,10088.781202
11.967827,17,10089.220762
12.009224,12,10089.542114
11.826671,15,10089.987809
12.158494,10,10090.252081
11.972669,12,10090.56727
12.011117,13,10090.905702
12.023329,15,10091.297932
12.118206,11,10091.589705
11.978104,11,10091.881838
12.321062,12,10092.19793
11.874133,15,10092.586718
12.102421,12,10092.903512
12.308756,7,10093.153098
12.020252,13,10093.497937
11.950806,12,10093.813821
12.154487,13,10094.156698
12.400443,11,10094.448605
11.990097,10,10094.723058
11.942626,13,10095.073648
12.126943,14,10095.443668
12.1083,16,10095.869874
11.884634,14,10096.278267
11.90399,15,10096.743162
12.214699,12,10097.05745
11.877251,11,10097.327451
12.432319,7,10097.601129
12.688533,12,10097.914636
12.261715,13,10098.27497
12.319525,9,10098.513578
12.351058,9,10098.754718
12.148355,13,10099.132371
12.308283,11,10099.421679
12.158685,12,10099.814578
12.233158,12,10100.127825
11.839839,11,10100.41718
12.04849,18,10100.897351
11.966854,12,10101.211594
12.067405,14,10101.594656
11.797984,17,10102.03825
12.108592,10,10102.304702
11.975412,14,10102.672097
12.285737,11,10102.963159
12.429286,12,10103.281407
12.111362,10,10103.548317
12.286851,11,10103.842654
12.110684,11,10104.114784
11.858911,19,10104.6962
12.078662,13,10105.087018
12.201808,11,10105.58228
11.758139,19,10106.242801
12.703114,11,10106.514813
12.120665,6,10106.782716
12.0964,10,10107.063467
12.179767,15,10107.455225
12.067482,21,10108.175286
11.916709,18,10108.62094
12.081376,17,10109.163337
11.945978,13,10109.503899
11.908879,14,10109.85507
-12.49157,15,10110.254014
12.274072,9,10110.538948
12.307042,13,10110.88833
12.050391,12,10111.211095
12.239223,16,10111.630576
12.157733,11,10112.106136
12.433365,10,10112.357665
12.034746,16,10112.753877
12.815712,9,10112.996797
12.247342,16,10113.409234
12.267939,6,10113.676693
12.243572,10,10113.982361
12.101673,11,10114.355193
12.354572,14,10114.763118
11.877739,11,10115.059281
12.318317,15,10115.504664
12.031663,10,10115.826442
12.172811,17,10116.24072
12.136446,17,10116.881706
12.126431,12,10117.196276
11.960362,16,10117.793971
12.109782,12,10118.0738
12.137729,10,10118.358788
11.91042,13,10118.693443
12.334296,16,10119.106198
11.896614,13,10119.461607
12.174211,12,10119.793202
12.567121,15,10120.217101
12.45669,11,10120.526269
11.94692,11,10120.818661
11.949629,14,10121.198649
12.053183,12,10121.491971
12.246957,27,10122.229408
12.028223,12,10122.542409
12.619815,12,10122.855058
12.052238,11,10123.162762
11.790397,13,10123.509271
12.199991,11,10123.873705
12.207616,12,10124.225305
12.206057,12,10124.540195
12.33134,10,10124.86511
12.651674,10,10125.19181
11.946711,18,10125.651312
11.994444,11,10125.939643
12.239776,13,10126.277206
12.246088,8,10126.592177
12.058538,13,10126.930521
11.967327,18,10127.39236
11.952594,13,10127.750194
11.86585,12,10128.065813
12.407591,10,10128.409604
12.136921,19,10128.896429
11.953252,11,10129.185516
12.405746,8,10129.460148
12.099276,11,10129.747298
12.07729,9,10130.087009
11.728071,19,10130.532934
12.159512,13,10130.879654
12.096178,13,10131.21998
11.987776,12,10131.533935
12.104357,11,10131.901068
12.151355,12,10132.233175
12.134625,11,10132.623275
11.924652,22,10133.225041
11.895212,13,10133.564911
12.150561,12,10133.882396
12.271119,13,10134.30169
12.398911,10,10134.568985
11.958701,12,10134.891419
12.15761,10,10135.197117
12.141529,11,10135.55018
11.989599,14,10135.915676
12.372971,9,10136.38015
11.740324,16,10136.752238
12.137515,13,10137.093108
12.326239,10,10137.577045
12.146486,13,10137.876045
11.922615,16,10138.287887
12.09689,17,10138.723555
11.914743,13,10139.086508
12.349305,12,10139.409824
12.171368,12,10139.73412
12.427982,13,10140.116395
12.604234,12,10140.508935
11.947232,16,10140.898365
11.944146,10,10141.344396
11.785611,18,10141.785663
12.781886,11,10142.134608
12.207368,11,10142.423808
11.985213,19,10142.92702
12.089195,12,10143.240994
12.197182,10,10143.547773
12.191914,16,10144.139289
11.963631,8,10144.335083
12.450958,10,10144.599283
12.03041,10,10144.869176
12.047444,12,10145.189829
12.010469,11,10145.479802
12.048597,13,10145.820377
12.288082,13,10146.157609
12.273114,14,10146.523124
12.204408,9,10146.782061
12.097501,11,10147.072091
11.784793,13,10147.430283
12.643886,11,10147.757929
12.502812,24,10148.556134
12.129741,13,10148.857883
12.544295,16,10149.282585
11.907676,13,10149.624872
12.377851,13,10149.965758
12.457004,8,10150.260779
11.765588,15,10150.830544
12.159604,11,10151.242135
24.695645,18,10151.673994
12.058036,17,10152.110632
12.334953,9,10152.391879
13.228386,7,10152.64247
11.989973,12,10152.95601
12.372371,12,10153.274329
11.908538,15,10153.678345
12.315646,11,10153.968115
12.651851,19,10154.487912
12.001568,11,10154.777887
-12.204514,6,10155.027762
-12.304093,9,10155.282905
11.95313,12,10155.594122
12.228933,11,10155.883362
12.009158,15,10156.270981
12.217686,11,10156.662709
11.8153,12,10157.161353
12.49168,5,10157.383365
11.773037,14,10157.745814
12.065697,15,10158.135868
12.140584,9,10158.435138
12.676276,19,10158.939605
11.973976,13,10159.281327
12.386214,10,10159.551931
11.911183,20,10160.066865
12.188393,17,10160.687264
11.751035,18,10161.266207
11.952045,13,10161.563202
11.778895,17,10162.180598
-12.4008,9,10162.440637
12.290855,21,10163.035772
12.092152,18,10163.496781
12.668688,18,10164.11683
11.853082,16,10164.487943
11.994316,9,10164.728553
12.119045,11,10165.045393
11.894049,18,10165.73139
11.972667,12,10166.007627
12.049497,9,10166.249949
11.69325,14,10166.794552
12.142476,6,10167.081658
12.082995,9,10167.325797
12.362056,13,10167.666337
12.312715,18,10168.130046
12.388342,11,10168.481292
11.799663,12,10168.794546
11.960703,12,10169.108714
12.059607,12,10169.587631
11.721728,20,10170.301307
12.13101,16,10170.683197
11.965086,18,10171.330508
12.02576,20,10171.806569
12.188538,14,10172.174892
12.341616,16,10172.610816
11.635246,14,10173.001998
11.595275,16,10173.383119
11.620781,14,10173.94379
11.796081,17,10174.343134
12.240212,13,10174.700311
11.836733,14,10175.076599
11.850191,15,10175.448548
12.270819,15,10176.024571
12.003967,11,10176.25184
11.903232,13,10176.591507
12.259809,13,10176.931944
12.450181,19,10177.396149
11.831119,10,10177.666005
11.953127,15,10178.052758
12.563398,12,10178.407557
12.300726,13,10178.746945
12.163276,9,10179.028139
12.070611,10,10179.292681
12.224455,15,10179.723064
11.939788,11,10180.036052
11.994313,12,10180.35113
12.144262,13,10180.688206
12.390261,11,10180.982826
11.965252,11,10181.452133
11.922072,12,10181.752846
12.040808,9,10182.034385
11.959196,14,10182.400063
12.139108,14,10182.943386
11.99816,10,10183.197994
-12.235795,8,10183.633723
11.987255,11,10183.882417
12.68994,10,10184.226426
11.779285,16,10184.638087
11.890021,11,10184.925427
11.64764,16,10185.336277
12.175782,11,10185.625903
12.454994,11,10186.076206
11.960565,13,10186.414102
12.165416,15,10186.802557
12.04777,16,10187.194183
11.865228,13,10187.532841
11.810873,16,10187.922845
11.862209,12,10188.214631
12.110096,7,10188.48926
12.222511,11,10188.777691
12.178156,12,10189.091383
11.611516,14,10189.436563
12.037414,13,10189.774591
11.667725,16,10190.372048
12.408998,10,10190.678114
12.053963,6,10190.945019
11.880757,11,10191.235872
12.349146,14,10191.598582
11.589824,16,10192.211727
12.144539,11,10192.464359
12.093055,13,10192.805761
11.994105,12,10193.119413
11.772542,19,10193.605373
11.906083,13,10193.943826
11.894981,13,10194.481055
12.236291,15,10194.854052
11.902214,23,10195.440641
12.116347,11,10195.771379
-12.140355,7,10196.042657
11.817044,16,10196.440595
12.178252,11,10196.739599
12.042772,11,10197.209256
11.906771,10,10197.440444
12.201596,11,10197.739823
12.181859,9,10197.979985
12.304476,14,10198.346512
12.882311,14,10198.709197
12.070757,21,10199.283388
12.152171,11,10199.65239
12.133018,14,10199.995289
12.048231,12,10200.309166
12.251463,18,10200.835771
12.623695,9,10201.117861
12.380772,17,10201.630574
12.208996,11,10201.926895
12.163777,15,10202.295805
11.900667,12,10202.610425
12.122795,13,10202.988926
12.168082,13,10203.327477
12.109559,14,10203.790045
11.918168,15,10204.17813
12.108406,8,10204.416343
11.877698,10,10204.682772
12.509874,13,10205.033723
12.076654,17,10205.451777
12.204079,13,10205.773611
12.174673,14,10206.136491
12.105317,11,10206.429437
-12.624908,16,10206.842124
11.999812,11,10207.158179
12.051013,15,10207.545067
12.5294,14,10207.90651
11.765544,12,10208.239418
12.491186,13,10208.578233
12.565501,16,10209.070441
11.842867,17,10209.705421
11.795755,18,10210.12465
12.116674,11,10210.417418
12.066061,15,10210.814692
12.243119,8,10211.154185
11.964189,16,10211.672297
12.698967,9,10211.912744
12.013926,10,10212.176053
11.682055,21,10212.705976
12.48393,12,10213.038573
11.988186,12,10213.350336
12.000317,11,10213.658159
12.015494,13,10213.993015
11.827418,18,10214.506731
12.064113,12,10214.820812
12.180939,9,10215.142906
12.050029,8,10215.359609
12.186524,11,10215.652393
11.693097,16,10216.06546
11.877791,11,10216.356357
12.170225,18,10216.8251
12.159855,24,10217.444595
11.887472,14,10217.807764
11.711145,20,10218.511256
12.055151,5,10218.733584
12.325093,11,10219.024193
11.672941,14,10219.389478
12.03955,10,10219.71597
11.949004,11,10220.005589
11.63075,15,10220.404645
12.224248,6,10220.612017
12.164998,11,10220.920317
11.805412,13,10221.261859
12.116802,10,10221.526266
12.08093,11,10221.827372
12.826779,9,10222.317384
12.44307,16,10222.71913
12.222382,18,10223.363703
12.532149,10,10223.58797
11.829936,21,10224.306479
12.11034,18,10224.710527
13.270532,15,10225.095435
11.954411,13,10225.436671
12.419875,13,10225.781115
12.138445,17,10226.222212
11.888456,15,10226.616843
12.581875,9,10226.878254
12.177085,12,10227.192292
12.38588,15,10227.639721
12.844655,13,10227.976898
12.345454,15,10228.362276
11.87906,16,10228.791787
11.653175,58,10230.278209
-12.108408,9,10230.599003
11.831352,29,10231.350654
12.071682,10,10231.615871
12.019734,10,10231.962859
11.904557,13,10232.303298
12.235375,5,10232.512541
12.827353,11,10232.808291
11.696281,19,10233.300166
11.905154,10,10233.584774
11.907856,11,10233.878095
12.245984,7,10234.353049
12.357667,15,10234.719561
12.070293,16,10235.141674
12.270059,9,10235.44263
12.125618,13,10235.785717
11.526272,16,10236.200494
11.990978,10,10236.468474
11.879149,18,10236.925545
12.021964,12,10237.241071
12.497957,11,10237.507978
11.786076,12,10237.828151
12.844337,12,10238.148705
13.171337,10,10238.433321
11.994462,16,10238.827451
11.932221,9,10239.149999
12.16451,9,10239.410569
12.385366,23,10239.996212
12.802134,9,10240.278556
11.760525,11,10240.759881
12.014152,13,10241.100686
11.957748,11,10241.390744
12.072178,12,10241.747895
11.981668,15,10242.140289
11.860639,12,10242.635287
12.190308,11,10242.904549
12.299527,10,10243.192179
11.760409,14,10243.536249
12.06664,13,10243.876285
11.945129,15,10244.308547
12.079652,13,10244.649292
12.25488,10,10244.936307
12.02506,13,10245.27604
12.197995,13,10245.616972
11.613145,18,10246.261754
12.24489,14,10246.568251
12.044185,13,10246.926878
12.15233,13,10247.267246
12.342204,15,10247.674973
11.794419,13,10248.014349
12.058515,11,10248.30358
11.823845,19,10248.972977
12.324355,18,10249.455006
12.14338,12,10249.78784
12.230946,21,10250.327014
12.0665,11,10250.62386
12.047269,12,10250.978952
12.181602,10,10251.28517
12.180465,9,10251.586487
12.080072,15,10252.014157
12.386656,11,10252.385297
12.089983,7,10252.637416
11.934045,9,10252.878956
12.389016,11,10253.167896
12.45602,15,10253.681105
12.574861,13,10254.021952
12.446085,14,10254.393669
12.343002,10,10254.67653
12.15271,9,10254.918636
12.030082,10,10255.183139
12.069616,13,10255.705477
12.182954,19,10256.152092
11.823035,12,10256.465784
12.434117,13,10256.808796
12.252159,16,10257.260359
12.14953,12,10257.578627
12.0061,13,10257.922105
12.16156,14,10258.306563
12.144487,13,10258.663666
11.683234,11,10259.137156
12.054445,12,10259.412162
12.151343,17,10259.849827
12.007865,15,10260.242079
12.475478,12,10260.614875
11.784968,18,10261.059255
11.676647,44,10262.217548
11.994371,13,10262.757197
11.976669,11,10263.020394
12.383086,12,10263.334059
12.362037,8,10263.592824
12.248364,8,10263.850423
12.074977,11,10264.149755
12.051136,12,10264.481876
11.842486,17,10264.926799
12.25329,16,10265.325189
12.14157,12,10265.641719
12.174136,9,10265.942508
11.763914,13,10266.300819
11.816769,14,10266.665518
12.13396,10,10266.932232
12.292712,13,10267.271405
11.972827,22,10267.90085
11.958006,12,10268.216405
12.159772,13,10268.556076
11.888903,12,10268.870572
12.013862,12,10269.265523
12.088443,8,10269.503169
12.022728,11,10269.832538
11.961194,12,10270.146935
12.163475,13,10270.487631
12.303434,9,10270.72836
12.415342,14,10271.131099
11.737962,12,10271.445006
12.066173,11,10271.753665
11.900798,16,10272.177143
11.968846,15,10272.564113
11.780187,13,10272.905272
11.99496,17,10273.359946
11.924862,12,10273.711468
12.043819,19,10274.222573
12.442899,11,10274.552495
12.52213,12,10274.867829
11.998368,10,10275.134306
12.171742,8,10275.429523
11.903215,20,10275.941901
11.969197,13,10276.343418
11.541946,40,10277.530474
12.004649,13,10277.827948
12.151367,12,10278.140811
11.990659,12,10278.453774
12.320853,12,10278.766942
11.637189,15,10279.160169
12.263322,15,10279.60632
-12.403139,12,10279.919132
12.020671,11,10280.223115
12.215848,16,10280.66074
12.203074,11,10280.950027
12.064814,12,10281.283597
12.177901,11,10281.572964
12.145633,17,10282.0128
11.787219,11,10282.30417
12.246385,9,10282.603563
12.03504,16,10283.160003
12.069051,8,10283.493666
11.986453,17,10283.930597
12.212184,9,10284.209526
12.000897,10,10284.532681
12.884288,6,10284.860944
12.053057,12,10285.152893
12.083062,10,10285.398348
11.867032,13,10285.774833
11.852074,16,10286.210133
12.243011,12,10286.583373
12.135625,9,10286.902924
12.033876,20,10287.414275
12.211768,15,10287.801379
12.113823,15,10288.20469
12.122675,11,10288.499197
12.062376,10,10288.783767
12.062813,12,10289.099242
12.237661,9,10289.361431
11.57519,16,10289.790923
11.909168,12,10290.104456
11.983938,13,10290.443526
12.147195,13,10290.803679
11.579947,19,10291.30652
11.91125,11,10291.599068
11.951258,13,10291.939501
11.985493,13,10292.276035
11.795698,14,10292.637478
11.827773,13,10292.974804
12.050931,12,10293.288814
12.01847,12,10293.581233
12.152523,17,10294.018938
11.896132,11,10294.314471
12.100587,17,10294.822281
12.057609,16,10295.241225
12.235954,17,10295.693756
11.948325,10,10295.959119
12.025556,24,10296.628323
11.992111,8,10296.923111
11.859505,12,10297.23573
12.328224,15,10297.867311
12.257858,9,10298.081115
12.236671,9,10298.357246
12.038041,11,10298.646885
12.059525,10,10298.971239
12.513522,12,10299.323863
12.148975,12,10299.66089
12.340951,19,10300.163642
12.401972,13,10300.505646
12.404141,20,10301.017695
11.84815,13,10301.356568
12.122449,13,10301.713372
12.211929,15,10302.101406
11.784315,12,10302.416122
11.85462,11,10302.705876
12.233562,13,10303.045271
11.933168,12,10303.360624
12.158256,10,10303.629475
12.439573,17,10304.069219
12.106248,16,10304.484799
12.044118,15,10304.860946
12.137535,12,10305.182762
12.030197,14,10305.550092
12.225617,14,10305.923528
12.380402,13,10306.268025
12.231717,11,10306.577507
12.303711,10,10306.942491
11.98043,12,10307.295
12.850455,20,10307.807119
12.48476,10,10308.073439
12.055771,16,10308.667448
12.051507,9,10308.873667
11.965431,10,10309.142234
11.862668,13,10309.46201
11.793532,11,10309.75447
12.168605,9,10310.053911
11.729833,18,10310.56985
12.00536,14,10310.944952
11.684004,13,10311.296029
11.67594,20,10311.814875
11.736744,13,10312.132389
12.183056,13,10312.469981
12.150642,14,10312.834615
11.519264,17,10313.253634
12.310705,15,10313.702667
11.925382,11,10313.971195
12.586787,12,10314.389428
11.969981,16,10314.800834
12.188044,9,10315.044981
12.226819,12,10315.358448
12.095402,12,10315.855947
12.711849,18,10316.301771
12.317738,14,10316.668729
11.838754,13,10317.010065
12.334219,11,10317.330706
12.147798,14,10317.713618
12.117124,11,10318.16291
12.203598,10,10318.387495
11.665344,16,10318.797076
12.476171,13,10319.177346
12.201799,8,10319.472667
12.045578,15,10319.898001
12.117645,10,10320.220666
12.81695,12,10320.615254
11.935073,12,10320.907451
11.704991,16,10321.322725
12.763666,11,10321.654346
12.622257,13,10321.994148
11.951992,15,10322.385327
12.140294,12,10322.763391
12.15181,17,10323.202312
